DATE,TWEET
2020-03-14 14:21:55+00:00,Hey Becca Please come into DM with your full name and postcode so that I can check this for ^Tijianne
2020-03-14 14:23:14+00:00,"Hi there, as we are not aware of any issues with the online and mobile banking, can you kindly call our online banking team on 03456 002 290. ^Laura"
2020-03-14 14:26:25+00:00,"Hi there, thank you for letting us know, will you kindly forward this to phishing@hsbc.co.uk. ^Laura"
2020-03-14 14:28:55+00:00,"Hi Sophie, thanks for reaching out! It's best to send this to phishing@hsbc.co.uk, and our IT forensics will see where it came from. You can safely delete the text after that. Going forward, you can vet any text you get against this link: http://grp.hsbc/60101SLd2 Thanks ^Mill"
2020-03-14 14:32:47+00:00,"Hi, Nick. Thank you for bringing this to our attention. This doesn't sit right, can you please pass me your full name and postcode via link below, we'll check together what happened. ^Mill https://twitter.com/messages/compose?recipient_id=2922732233"
2020-03-14 15:02:17+00:00,"Hey there! The information that we have included on our website is genuine and accurate. I'm sorry to hear that you where advised differently over the phone. Can you provide me with your full name and postcode, and let me know what support you need from us? ^Tijianne https://twitter.com/messages/compose?recipient_id=2922732233"
2020-03-14 15:10:14+00:00,"Hey Rob, I'm sorry to hear about that, can you tell me the name of the branch so that I can contact them in regard to this.^Salem"
2020-03-14 16:00:49+00:00,"Hi Anthony, thank you for letting us know. Will you kindly forward the SMS to phishing@hsbc.co.uk. ^Laura"
2020-03-14 16:16:03+00:00,"Hi there, for contactless card payments, the limit remains £30. To guarantee your security, all purchases above £30 require authentication, either through using a password-protected mobile phone, or through entering your PIN. ^Laura"
2020-03-14 16:31:28+00:00,"Hey Adam, Unfortunately not, you can only switch a current account from the UK to HSBC UK to be eligible for the incentive, for more information about the incentive refer to the link below.^Salem Link: http://grp.hsbc/60141S0k2"
2020-03-14 17:16:30+00:00,"Hey Becca Do you mind coming into DM with your full name and postcode so that I can check the details for you, and advise you of the next steps? Thank you ^Tijianne"
2020-03-14 17:43:50+00:00,"Glad that you received the funds, Steve! Thanks for letting us know ^ ^Tijianne"
2020-03-14 18:10:59+00:00,That's a fantastic shortlist 
2020-03-14 18:12:23+00:00,"Have a safe, fun ride everyone "
2020-03-14 18:52:42+00:00,"Hey, you can provide us with your full name and postcode via DM if you would like us to record your feedback. Are you aware that you can use Apple, Samsung or Google pay to make contactless payments larger than £30, for more information about this refer to the link .^Salem https://twitter.com/messages/compose?recipient_id=2922732233"
2020-03-14 18:53:06+00:00,
2020-03-14 19:26:51+00:00,"Hello there, as Yuriy said our call centres are global. We are unable to provide a number to someone that's based in the UK. ^Tijianne"
2020-03-14 19:29:02+00:00,"Hi there Martin, the number definitely belongs to HSBC. Could be that your telephone number belonged to another person in the past. Please send the number calls are made to via DM. ^Laura https://twitter.com/messages/compose?recipient_id=2922732233"
2020-03-14 20:12:48+00:00,"Hi there, if you wish to discuss a transaction taken from your account without your authorisation, please call us on 03457 404 404.^Laura"
2020-03-14 20:23:14+00:00,"Hi there, Our travel insurance is provided by a third party, and we wound not be able to comment about that, but you can cancel the flights and contact us to dispute the payment.^Salem"
2020-03-14 21:22:32+00:00,"Hi Charlie, thank you so much for taking your time to let us know about your experience. I will be passing your message to my colleagues to brighten their day. Feel free to let us know should you need help. ^Laura"
2020-03-14 21:52:34+00:00,Thank you very much for taking the time to leave your feedback I have forwarded it to the customer care team so that they can pass your comments to the branch staff ^Tijianne
2020-03-14 21:59:17+00:00,"We apologise for the inconvenience. The Premier Travel insurance is provided by Aviva insurance limited, as you imagine they're extremely busy due to a lot of calls centering around the Covid-19 outbreak. (1/2) ^Tijianne"
2020-03-14 22:01:06+00:00,If you'd like to escalate this further please send us a DM containing your full name and postcode and your details will be passed on to the customer care team to escalate further. The team will be back with you on Monday ^Tijianne https://twitter.com/messages/compose?recipient_id=2922732233
2020-03-15 06:55:50+00:00,"There's no finer place than Exeter for a Saturday stroll, raising funds and enjoying a pint "
2020-03-15 09:12:53+00:00,"Hey Ashish, I'm sorry, you had to hold for long. Let me see if I can answer your questions to save you calling us. Please let me know what your issue is and I can guide you further. Send me the details along with your full name and postcode in DM, using the link below. ^Kashif https://twitter.com/messages/compose?recipient_id=2922732233"
2020-03-15 10:24:01+00:00,"Hi Thomas, I'm sure it's not just freelancers that has financial worries which is why we are here to help. Please review the detail set up on our website for specific support as and when you require it. Try to enjoy the rest of your weekend. ^Karen"
2020-03-15 12:17:10+00:00,"Hey Vicky, I'm sorry for the inconvenience. Let me look into this for you. Please send me your full name and postcode in DM (Direct Message), using the link below. ^Kashif"
2020-03-15 13:01:46+00:00,"Hey Sarah, no updates so far. But If there will be any, we'll get back you here on Twitter. ^Kashif"
2020-03-15 14:15:39+00:00,"Hi, for me to help, can you please provide me with your full name and postcode via private message, alternatively if you wish to log a complaint please follow the attached link. ^Karen http://grp.hsbc/60131sBBN https://twitter.com/messages/compose?recipient_id=2922732233"
2020-03-15 14:17:58+00:00,"Hello there, please come into DM with your full name and postcode so that we can discuss this further. Thank you ^Tijianne"
2020-03-15 15:36:08+00:00,"Hi Nico, I am really sorry for the inconvenience caused by the high volume of calls. Can you please let me know via DM what information are you looking for. ^Laura https://twitter.com/messages/compose?recipient_id=2922732233"
2020-03-15 16:10:01+00:00,"Hi there Em, can you kindly send your full name and the post code via DM and i can check the updates for you. ^Laura"
2020-03-15 16:12:31+00:00,"Hi , I need your full name and your post code to be able to check this for you.^Laura"
2020-03-15 16:23:53+00:00,"Hi Elizabeth, I will not be able to provide the definite answer to your question. I would kindly ask you to call Aviva on 08000517452 for more details http://grp.hsbc/60101sBh8.^Laura"
2020-03-15 16:44:14+00:00,"Hi Davis, can you kindly send your full name and the post code via DM and I can check this for you.^Laura"
2020-03-15 16:47:25+00:00,"Hey Michael, I understand your concern, can you send us your full name and postcode via DM so that we can assist you with this.^Salem https://twitter.com/messages/compose?recipient_id=2922732233"
2020-03-15 17:01:00+00:00,"Hi there, the cash incentive offer is not available to existing HSBC account holders, this is available for new to bank customers only. ^Laura"
2020-03-15 17:16:20+00:00,"Hello Chris, thanks for reaching out to us. We're unable to arrange a callback through this platform, I'm afraid. We appreciate that lines are occupied at the moment, but as Aviva is a third-party company we do not have any control over that. (1/2) ^Tijianne"
2020-03-15 17:18:42+00:00,"We're more than happy to provide you with any information relating to your travel insurance, but bear in mind that we cannot raise a claim on your behalf. Kindly have a look at the below link to find out what you're covered for. (2/2) ^Tijianne http://grp.hsbc/60121s8VI"
2020-03-15 18:01:32+00:00,"Hi Matt, if you need to discuss or dispute a transaction made without your authorisation, please call us on 03457 404 404. Over this platform we have limited access for security reason. ^Laura"
2020-03-15 18:53:34+00:00,"Hey there! I'm not sure I understood your query, am I right in assuming that you want to switch another account to HSBC, on top of the one you already have? If so, you will need to call on 03455 873 430 Mon-Fri, and our team will handle that for you. ^Tijianne"
2020-03-15 19:05:01+00:00,"Hey there, Thanks for reaching out to us, you can withdraw funds from your account at any HSBC branch with photo ID depending on the amount or you can arrange to make a transfer via online/mobile banking.^Salem"
2020-03-15 19:10:17+00:00,Hey Georgie! I would recommend calling the online banking support team so that they can guide yiou further with this. ^Tijianne
2020-03-15 19:13:57+00:00,"HiJane, I can appreciate where you're coming from, I'm afraid that as the Insurance provider is a third-party company, we have no control on their queue times. We're sorry for you troubles, and do understand the urgency. At the moment, we can only advise to keep trying. ^Tij"
